v1,v2,v3,v4,v5,v6,v7,v8,leaf
0.601139758,0.981298088,5.694900251,4.538479299,4.023226356,5.982863802,2.579302382,3.55622104,red
3.639535529,4.93594293,2.43591325,1.213483161,4.835706448,5.460090692,3.040648594,4.002714255,red
3.709427016,4.227786818,5.064474177,4.789052654,4.58146974,5.053512836,4.238701579,5.405606806,red
4.677667073,5.440397106,2.016691226,1.144454283,4.389551975,5.983533287,4.883413378,5.429845171,red
3.200018645,4.378059545,4.24192969,3.218737381,5.716170337,5.601724304,3.999693145,4.623724068,red
4.82165708,5.699181367,5.319763693,1.81101728,5.787541443,5.706320249,4.037980483,4.552256904,red
1.421618547,2.501263532,3.797130505,4.93566685,5.040729763,5.600045451,4.221657314,5.046088552,red
2.964691594,4.113985998,5.655093393,2.592104733,5.229205703,5.636383136,5.670925873,4.793530631,red
4.262724474,4.823107532,3.592389029,1.407338151,5.21197491,5.394068134,2.731553822,4.552557633,red
3.271525677,4.296976386,3.79239169,4.194070091,5.870691673,5.365254775,3.935591233,4.295584341,red
4.063725577,5.225048245,4.913710169,2.95236423,4.584129207,5.66425028,5.500011039,5.129921322,red
2.182013005,3.400378873,2.777714052,5.356521466,5.457527919,5.151643466,2.917007231,5.745166899,red
2.422419991,3.829946647,4.327522274,1.717211275,4.926381434,5.091020154,5.268810458,4.770947069,red
2.623142614,3.201284286,5.933991308,5.648474309,5.362908769,5.985737764,3.17566471,4.703229027,red
3.803039827,4.902219636,3.572383673,5.082331656,5.620665905,5.416463637,2.589581357,3.804611468,red
0.369173934,1.209223059,5.418930493,1.707033482,4.926735731,5.354098058,4.730775313,3.190921585,red
2.392950314,3.778140353,2.948006291,3.711477093,5.837325332,5.797118315,2.913935919,4.812720507,red
0.035278582,0.733562295,5.184471163,3.213199914,5.784919402,5.422950288,5.782124469,3.669007738,red
4.926179894,5.828506562,3.105188664,1.71681689,4.46836844,5.458474179,3.910964011,4.00195221,red
3.69394398,4.837718325,5.027534716,1.4534279,5.090184021,5.164729546,4.416628525,3.749707942,red
3.261793406,4.11861621,3.213500813,3.667765069,5.939336141,5.833450128,4.648970286,3.590967699,red
3.670037859,4.498762606,3.659924308,5.018080613,4.990830129,5.505300851,3.083295001,4.689304029,red
4.316734616,5.728950899,5.288640262,5.137882178,4.280202335,5.305568526,5.078438192,5.504982504,red
4.498853197,5.363517406,2.641700818,2.275944097,5.700201826,5.572752217,3.659228822,3.163517549,red
1.756809873,2.829586471,3.176164188,5.724693938,4.386335692,5.212038927,5.845435503,5.159302677,red
4.928462518,5.803919478,5.658508252,5.054993663,5.188735672,5.923383915,5.791072849,4.103304455,red
1.122795613,2.346081992,4.409880992,1.896517144,5.499983208,5.406341018,3.743527823,4.117504903,red
2.802426073,3.771368402,3.607497394,1.050282488,5.01540548,5.684948457,5.854004642,3.593887488,red
4.283358263,4.932242906,4.851770677,4.542966597,5.42258174,5.885662917,5.969446472,5.660204964,red
4.147364841,5.174894398,4.261395008,4.139778034,4.932533,5.786399674,5.362971763,3.721393819,red
1.023821884,1.729147597,2.096561275,1.941273192,4.279454667,5.89244461,3.852083021,5.910509916,red
3.320228017,4.25447783,3.879939199,3.981626024,5.158519991,5.921512241,3.815998748,3.473798341,red
2.703244309,3.574289975,2.156529567,5.149571635,5.79010761,5.744400061,4.489058102,5.838927411,red
1.047711328,1.989544611,5.896906747,4.776649153,4.400145972,5.55366689,5.608326977,5.117055699,red
2.854419974,3.634278716,4.144570669,3.191586085,5.953881906,5.551631554,3.428095615,4.647745533,red
2.624996386,3.660993309,2.289560835,2.976079857,4.206731387,5.564605433,2.850679424,4.670532758,red
0.314617095,1.484986065,4.612785239,3.217358139,5.847617933,5.204256989,3.474312501,3.257197075,red
0.187511178,1.441904364,4.03666577,5.902889623,5.312282473,5.998801153,4.486378185,4.525445287,red
4.623369409,5.591685881,3.071431546,3.483723633,5.043463873,5.610598966,4.830147105,3.395208239,red
3.844335612,4.850076698,5.163856793,1.275668819,5.049794062,5.276632825,2.937065027,3.909282197,red
4.101916128,5.605517476,4.086108171,5.783341305,5.975086845,5.206626138,2.784204719,3.921906202,red
4.303146919,5.254418589,2.855043355,4.443018026,4.343203934,5.926355081,4.600061044,3.64399713,red
1.408139529,2.054963578,3.327965686,2.484819641,4.314910513,5.13917888,3.740401711,4.163900058,red
1.469428244,2.253601303,2.331084427,1.37543851,5.78567357,5.806370507,3.780338898,5.370488474,red
4.830230582,6.122174354,3.084358704,3.909661626,5.301232659,5.319936276,3.062960448,5.664379512,red
1.692584042,2.25525255,5.618212911,2.834079559,4.958589499,5.561870311,5.17243218,4.84755438,red
0.782057363,2.089880953,2.341975801,4.277557992,5.477006635,5.065075756,5.922112389,4.668572291,red
3.218948048,4.425687542,4.567904368,3.217113617,4.387562686,5.605538956,5.434170274,4.462589009,red
3.119642074,4.546216635,3.749871748,2.523650494,5.386446869,5.456570374,5.276717421,4.953146484,red
0.501780775,1.449996635,3.309677606,5.079373091,4.217469795,5.415423327,2.958482916,4.889166291,red
1.948064171,2.795831868,3.509572856,3.068188496,4.282676893,5.839977066,4.885239759,5.107822338,red
0.026566117,1.030422008,2.852931613,4.279258918,4.814169558,5.621435769,4.082664978,3.994387311,red
0.512682412,1.71021939,2.065623041,3.975693977,4.256883161,5.910827034,2.730344055,4.76321533,red
2.783626386,3.5103683,2.199066326,2.119633206,4.229099996,5.05278522,3.983819177,3.206909836,red
2.046138671,2.92113966,4.747977452,1.329248898,5.37657368,5.170071119,3.778343812,4.047532828,red
3.830239871,4.793528741,2.28669728,1.351111311,5.302699425,5.075193336,4.625343711,5.529719263,red
2.564817348,2.991730951,4.077887084,5.089618533,5.355596279,5.713033422,3.033805806,3.332703997,red
2.999227071,4.029086612,2.898563919,4.945833189,5.956917827,5.532674776,4.362282069,4.31295339,red
1.028902127,1.952999983,3.664111055,3.152829861,5.57106755,5.9771675,3.460174123,4.340460782,red
2.379723799,3.738352609,4.56210999,4.506403515,4.672408063,5.794590269,5.072516807,5.309800856,red
4.7717632,5.385665257,2.777626573,2.846115067,4.097486315,5.868709468,3.990088885,3.223576332,red
4.714790698,5.834289736,5.92863949,3.343659373,5.627064079,5.040209155,4.927819793,3.99282612,red
4.41902437,5.532957565,5.707655261,3.070879599,5.97042347,5.565716535,5.289525933,3.194232448,red
4.900189608,5.81056782,3.770113845,4.657901657,4.60358799,5.679147323,3.150275811,4.952909662,red
1.112972113,2.319829403,5.608985109,2.924998341,4.316613667,5.550994427,3.965668239,3.507531654,red
0.01780268,0.852123262,4.968348116,5.25339491,5.679107898,5.678803382,3.623495255,3.489298511,red
0.561319803,1.111658567,2.20348141,4.560114016,4.532136836,5.678677405,3.548065271,5.885418884,red
4.601649492,5.262852011,4.191201349,3.287263981,5.46134825,5.98280939,4.266509576,3.890674621,red
1.222579,2.576450251,5.191166515,1.778213503,4.253996542,5.34151985,5.680623509,3.80231729,red
2.725478529,3.905863577,2.557772446,4.642065368,5.805092264,5.411302637,2.932538242,4.108516551,red
1.202486216,2.426762923,5.583088257,1.587801582,4.500021777,5.192058854,5.068554367,4.45347109,red
1.594774748,2.718459551,4.028058936,5.049487038,4.228240852,5.081667844,3.953059264,4.850861491,red
2.499453916,3.639649328,5.01343703,3.669162328,5.889814184,5.458392677,5.31057316,3.990020224,red
2.445605195,3.549167058,5.784978538,2.35856994,5.004433196,5.002835699,5.970211569,5.023742915,red
3.607618176,4.467948378,4.883387115,4.630540152,5.884500363,5.956501217,2.822154176,3.280391401,red
1.436473794,2.562627165,3.588555457,1.255612083,5.527797943,5.956285002,4.225258956,5.538138472,red
3.096267312,4.061924092,3.0426288,5.082028333,5.916848226,5.299040606,3.682162284,5.640273474,red
4.473834251,5.375103676,4.703862766,1.473758099,5.88937825,5.870396058,3.3473227,5.372465191,red
0.661577857,1.592777871,4.356283967,2.001411629,5.110059718,5.033223353,4.152309495,4.593858061,red
2.257127381,3.49508445,4.276427528,4.538043725,4.844192398,5.430334563,4.684130993,5.221878738,red
2.671770805,3.751124444,4.119171847,3.23286015,4.243099671,5.217079915,2.779394013,5.492886353,red
2.349438415,3.426272989,5.244752823,3.471393922,4.947094757,5.536218984,4.548986768,3.766089675,red
1.841582077,3.185154444,3.37403328,5.559912788,4.840634649,5.908655172,3.255373471,4.757876423,red
2.167418963,3.145818591,2.536962836,4.417992673,4.643430873,5.577676615,5.489002518,4.067603344,red
1.993014451,3.292543347,2.488468906,4.266964624,5.201142002,5.802091262,5.37246514,3.685669642,red
4.869349666,5.54448045,4.184914417,1.011706252,5.350223932,5.197558004,3.161218391,3.528287462,red
2.983759088,3.81468916,2.457761529,1.738961531,4.162829136,5.244629475,3.267824721,3.642133668,red
4.195439917,5.101920391,3.197002735,4.497181239,4.951005163,5.114107538,2.615323138,4.413683698,red
3.810854304,4.834399544,4.659233666,3.258151597,4.505989951,5.845232941,2.832073068,5.770048879,red
2.973422988,4.063269834,4.618820794,3.391282852,5.039135051,5.061017141,3.494411825,4.331201006,red
0.945330982,1.9831069,4.655715333,4.411696795,4.785573598,5.176130532,5.440756681,4.98478456,red
0.901249502,2.477180636,2.662025038,1.567599522,5.249081021,5.36534331,5.394219017,3.652803964,red
3.795931239,5.309714349,4.870277356,4.437428058,5.59648853,5.637283303,5.974630213,4.607295541,red
1.551960023,2.324171438,4.241646357,5.288604468,4.275335869,5.89916307,3.911710639,3.824127627,red
1.040194198,2.195273071,4.269220171,3.996443154,4.600265185,5.726350261,3.145650796,3.475669533,red
2.742006203,4.430025495,5.839092925,1.10451398,5.744502336,5.675682665,5.557603157,4.25675871,red
1.405309357,2.632738532,5.672703963,2.284280731,4.349956187,5.281642109,4.097836469,4.775260983,red
0.505740383,1.856651029,3.865220914,1.172459892,4.078413287,5.728705809,5.84929909,3.341559196,red
0.465988977,1.3132295,4.846362818,3.671754816,4.105199292,5.96430953,2.706859003,4.630024063,red
2.287587302,3.664005294,4.291647392,2.336814443,5.297997369,5.806794766,3.05625549,4.886225392,red
3.767476163,5.103385178,4.827031818,5.755140439,4.974695483,5.215936448,5.635662989,5.802762881,red
0.70566622,1.192470057,3.28145507,1.390474101,5.164108606,5.137035889,3.011111617,5.92760351,red
1.953150441,2.738977245,5.78526711,3.598633299,4.794276342,5.92225653,4.092544281,4.710285108,red
1.936108856,3.205947976,3.821205017,1.000206492,5.076447397,5.722451237,4.470109913,5.087932285,red
0.212798112,1.277973757,5.50249863,3.510524218,5.12665008,5.449620134,5.390351135,4.998330536,red
0.498605133,1.370707858,3.159564588,5.566551498,5.621899729,5.479703654,4.551875274,4.436738904,red
3.851952765,5.030534344,2.265139872,3.87708587,4.529649721,5.84027525,2.816663307,4.264396815,red
4.859402368,6.06044659,5.076989856,2.447692735,4.462987019,5.591104373,4.975973157,4.000623817,red
0.862026359,1.54426874,5.624756373,3.88952253,5.943954648,5.527671966,3.246233401,5.979590668,red
3.256538848,4.615998079,4.197873077,4.005729868,5.948445431,5.448993979,3.501600663,5.126695921,red
2.141494879,2.950986846,3.457052077,2.558803997,4.935247253,5.180978263,5.521282884,3.834955556,red
4.076078724,5.178429969,4.16671992,2.896756882,5.448865623,5.694851032,5.086962261,4.721446233,red
1.187155036,2.137472085,4.003813084,2.140534842,5.387449955,5.821663314,4.519503865,4.997155352,red
0.698573458,1.551656829,5.700486728,3.139058932,4.781961892,5.064465797,5.472029647,3.663593254,red
2.210191922,3.43457991,3.761626888,4.574865011,5.389213364,5.579090338,5.666436769,3.147650687,red
3.081966971,4.247002716,4.128059371,4.019737514,4.934958191,5.846145255,4.867486013,3.566537974,red
1.097473361,1.931896742,4.686540998,3.500782644,5.637199226,5.892620871,5.011442479,3.867475715,red
2.834487723,3.991219578,3.026897315,5.461929606,5.502465563,5.529081386,4.654306644,4.13731817,red
2.319834496,3.07542686,2.746048172,1.303583064,5.14811706,5.201377608,3.724081124,5.943210751,red
1.090953873,2.151943746,2.567465943,3.181114627,4.026254754,5.222989268,4.263830236,5.187192644,red
4.915274879,6.047381894,4.737470389,4.814895875,5.463200703,5.280241494,4.545467643,5.123833376,red
3.154605175,4.125119845,5.851666789,2.266923287,4.697350039,5.589617279,5.016769406,3.523931018,red
0.197798329,1.08670115,3.654241082,1.94856705,4.820666782,5.116095359,4.044235172,5.298493882,red
4.504753203,5.590959572,5.605819112,3.186142277,4.03179144,5.53437714,5.647940859,4.375327198,red
1.842195692,3.084893069,5.587520352,2.937036557,4.430097982,5.39462773,2.996658296,5.852485172,red
1.784869498,2.747265063,5.221683417,2.310208248,4.950623208,5.402268865,2.790081653,4.573258229,red
1.752690019,2.846609552,2.112872695,3.064393341,5.150444002,5.518204912,4.82478535,5.431782214,red
3.723734808,4.644883407,4.746562958,1.216046429,4.223000185,5.029689096,4.956962447,4.601052619,red
4.572260886,5.09913171,4.522915147,3.562365824,4.447063745,5.016732287,3.012993498,3.2700063,red
3.075188289,4.208026032,2.183359937,1.054073804,5.147748233,5.18394995,5.809631017,5.713285409,red
0.175188031,0.897287237,2.769203269,4.147789933,4.637215265,5.670592606,5.812308582,5.163587362,red
2.004385636,3.209531377,2.904640485,2.099491239,5.928616762,5.101734729,2.70932208,4.954672658,red
2.36535984,3.323008353,4.35782928,3.070358464,5.800504919,5.606118609,5.736665541,4.389702506,red
4.111851252,5.608495581,3.191103331,1.728356025,4.90811462,5.703298756,5.178475593,4.173126836,red
1.459896153,2.626146025,3.276920831,3.266931776,5.825965803,5.251701977,4.877714005,4.686104022,red
3.398666585,4.866982985,2.232617786,2.224864174,5.154916299,5.76682212,2.652845244,5.970064964,red
3.249332963,4.511154244,5.815132686,2.539613292,4.015519152,5.910066242,3.168478687,3.850884703,red
4.039377432,4.930209994,5.20638155,1.704943535,5.191160378,5.47828674,4.264415412,3.294144468,red
4.706005376,5.653794573,5.789649637,4.355402251,4.916314968,5.709299314,3.002908334,5.115577949,red
3.109306541,4.093914642,4.371362245,1.798731278,5.998019783,5.054498195,4.694615664,4.702459144,red
4.316084005,5.6419786,3.192043043,5.779067647,4.893430384,5.437728316,5.824798022,5.638187621,red
1.801397942,2.504762233,2.030195232,5.453624825,5.323988765,5.921193462,4.450102725,4.400433843,red
4.488003855,5.458053837,3.785196246,1.971346805,5.264511253,5.057643055,3.055635611,3.95912959,red
4.459841306,5.100841664,5.096086171,4.340574765,4.136236012,5.70690374,3.456019802,4.072743822,red
1.234776811,2.547333647,4.745906256,2.371547368,5.45459601,5.295358652,4.368387187,3.253962354,red
4.296800076,5.212599482,5.922473949,5.749442577,4.837326548,5.541368311,5.591422471,3.885588844,red
0.228098494,0.754447356,5.36959365,1.020870099,4.841204436,5.15549103,3.441215374,3.716074928,red
2.533065782,3.378009601,3.145049754,1.306728708,4.556328211,5.533353066,3.766764996,5.689824665,red
0.124580554,0.934414305,5.951708933,5.178863331,5.593110522,5.628535047,3.154896354,3.678222272,red
2.668376604,3.766724709,2.03949854,4.706128034,5.426187729,5.061208539,4.640558958,4.916806385,red
1.372342584,2.05195458,5.066048505,1.139436048,4.746375638,5.996672947,4.528191638,3.300769622,red
1.337386345,2.404599753,4.576792995,5.873162808,4.891241887,5.492766456,5.788900479,3.520677069,red
1.229505853,2.04865558,3.349610187,5.185344003,4.66313964,5.82711387,5.688954035,4.449698921,red
4.303095389,5.446773258,5.771402789,4.2311099,4.67682863,5.841051067,3.077280316,5.455767857,red
0.193338306,1.115421157,3.412519191,5.64414122,5.890898452,5.393840409,4.426595208,4.660402437,red
4.886460744,5.844545875,4.532005723,5.9556182,4.109296239,5.969690472,3.427908321,5.743779408,red
2.81073191,3.67425183,3.298089412,4.294296344,5.273617875,5.332641879,4.437638656,5.753048388,red
4.654066611,5.461843372,4.636127626,1.997949837,4.529106746,5.891696136,5.113314486,5.735706595,red
0.591974419,1.347475093,3.662876414,1.763720001,4.26856987,5.690737181,3.997169642,4.445743371,red
1.712216818,2.759547441,5.281403109,2.575382465,4.953918076,5.849028746,3.124954718,3.513916904,red
1.641394149,2.747155436,5.729780868,3.610864405,5.743709223,5.030121022,3.969736525,3.847505668,red
0.381586608,1.808897834,2.272130974,4.14183664,4.156658066,5.117007807,5.259504587,5.649432593,red
2.458504961,3.270932071,2.492123398,3.489332279,5.662396904,5.356354611,4.672077655,5.672117592,red
0.106065274,1.194582006,2.689884356,5.476355513,4.707536273,5.05872629,2.627614643,5.047660885,red
4.702632166,5.816433469,5.215784889,5.07876851,4.624513814,5.395726293,3.190036295,4.915998528,red
1.535878746,2.333482876,5.22511318,5.129881451,5.368469805,5.958203898,3.489040447,4.843709716,red
3.134660003,4.12954343,2.221183451,4.896114939,4.949515468,5.277270244,4.621354613,4.544259205,red
1.981100355,2.585668682,2.477332695,4.756379471,4.507577925,5.325234158,5.205082525,4.632365466,red
2.90469985,4.235661452,4.696538022,3.920549623,5.368229413,5.117574412,5.880887081,4.126551631,red
2.38470088,3.572552146,2.437288583,2.088737195,5.925969766,5.01056341,5.566581479,4.886416794,red
2.858729695,3.392443413,5.530342914,2.937981004,5.406329459,5.871549454,3.227313672,5.980960754,red
3.81398634,5.116720199,4.154045458,3.681344013,5.006340532,5.523738458,5.280719656,3.433862587,red
0.340852176,1.43517288,5.919207124,1.473909018,5.277476256,5.216018412,3.96212847,5.904369906,red
4.042955765,4.935317833,2.738147608,5.829343779,4.301955841,5.55680066,4.621413009,5.477161346,red
2.589534613,3.981219516,3.781723437,3.023584042,5.58408969,5.755322402,3.781771248,4.077789666,red
0.269646352,1.074392217,4.889731361,5.743168864,5.062860442,5.611933815,3.777822746,5.329138813,red
3.051329297,4.277322964,5.27949176,4.502499973,4.219060147,5.425180694,4.802002208,5.668461521,red
2.965235428,4.191677917,3.576286217,1.121743514,5.448283683,5.432376178,5.573333276,3.71344446,red
1.955581387,2.64605216,4.76606356,1.958735182,5.130843404,5.933984951,4.023041805,5.319311244,red
4.263163527,5.64557848,3.261436305,5.697068962,4.040972752,5.252018766,5.723378683,4.929296085,red
2.10437173,3.523891899,4.570972564,4.127940755,5.360239703,5.013455724,3.297636209,3.56285504,red
1.431868005,2.51009887,5.469020373,3.446212473,4.29414077,5.678272631,4.623504025,3.963911196,red
0.058245352,1.213650192,4.861377873,1.047368417,5.466350539,5.360354594,4.710139529,3.298339031,red
4.625752075,5.540266758,5.840316627,4.129032509,5.234839665,5.532890714,4.256830398,5.944277068,red
4.394397861,5.411519345,5.284027877,2.275820952,4.61921329,5.612187805,4.349803435,3.883726741,red
1.71041859,2.698801977,2.456116457,2.286897981,4.445458609,5.115795446,4.200033602,3.146415804,red
0.804459654,2.010951242,5.317729003,2.145323808,4.081924823,5.49575013,3.538028315,4.299392036,red
3.066234454,4.064370724,2.691707323,1.873666049,4.709557703,5.190159781,2.984251926,5.462265485,red
4.399130934,5.375509837,5.872558958,2.382838247,5.701353916,5.428185189,3.592783326,5.176904211,red
4.84885347,5.186041315,2.474287961,2.261348361,4.317361248,5.498944023,5.784304255,4.641544306,red
4.345226948,5.594037298,5.758550685,4.698957007,4.202120424,5.62986421,3.478715635,5.740121787,red
4.859614602,5.810061184,4.887542626,5.162822367,5.661190691,5.445979962,2.825550064,3.612994162,red
0.560927937,1.981808387,5.641797407,1.628849794,4.068234837,5.50665713,5.250017808,4.709062029,red
2.555444572,3.73876379,5.864290608,5.463195295,4.560919601,5.050860836,3.679060458,4.758713513,red
2.517983384,3.594467478,3.022596844,3.749306737,4.267897385,5.582314347,5.389326564,4.343154158,red
3.705205032,4.872230374,4.244173484,1.85029735,5.3434221,5.990167214,3.175993322,4.985552977,red
3.476628511,4.742484702,3.445606835,4.536064929,4.391781929,5.217806415,4.203735959,3.297616707,red
4.389195217,5.488548604,5.796886772,4.905813813,4.74864168,5.653592963,3.77852303,4.770807796,red
2.298594497,3.162424925,5.558318099,4.95599455,4.212405535,5.844577481,4.887099814,5.300328739,red
3.267608018,4.271025512,3.803109169,1.101201133,4.239340935,5.009391824,4.550858459,3.307716242,red
3.572698212,4.644046292,2.00474713,3.768506332,4.961989152,5.654049952,3.356927313,3.211729831,red
0.33376181,1.47363676,2.260867535,5.848662776,5.065775938,5.715676245,5.529349141,4.587477975,red
2.441667279,3.237934747,3.805186894,5.888553376,5.401125632,5.06036751,4.062604232,5.022628915,red
0.719080535,1.689715091,4.402092623,1.907198984,4.669899138,5.073226965,2.594586402,5.756571058,red
0.163720935,1.286063904,2.879390431,2.382079867,5.474777501,5.925866866,4.099333178,5.719899092,red
0.844535688,1.70964782,3.83652966,1.594388281,4.547147618,5.114392139,2.631985084,5.034332384,red
2.325750817,3.020867124,2.616456525,4.020335625,5.263897056,5.669707472,4.288296445,4.279999607,red
2.558165737,3.764221892,3.605073798,3.055902692,5.632825489,5.358794585,5.871447413,3.677891838,red
1.069446151,2.024875002,5.850056206,5.628386403,5.046810089,5.078117256,5.020483558,5.433246381,red
0.054725308,1.275118729,5.200024633,3.487126724,4.846594691,5.020200645,3.81547343,4.168510974,red
3.396121895,4.324878423,4.245633687,3.285361548,4.687479197,5.715516254,2.600552493,4.533799759,red
2.640717386,3.794536178,5.204432343,4.173216162,4.12880342,5.201823403,3.797195334,4.476824632,red
3.627849401,5.079415399,3.089844299,4.714310895,5.93951303,5.792714414,3.422417273,4.626975743,red
4.954650159,5.713822538,4.082910666,3.391300541,4.153576804,5.727157557,5.2194325,4.917110509,red
4.173230875,5.388058619,4.523400948,3.832281773,4.900554135,5.82460473,3.998636912,3.615557593,red
1.620633765,2.946492428,2.784256179,1.29680255,5.836141192,5.016121933,4.510408989,5.889591075,red
1.029804018,1.987277979,4.419569783,4.691165428,5.258139582,5.291060461,4.304160388,4.040728922,red
3.350430917,4.469378398,2.50252578,3.688236873,5.501686091,5.38005969,5.05030763,5.291467898,red
2.860202811,3.741627846,5.559862077,2.722469253,4.725294335,5.976982875,3.835900722,3.68118342,red
1.652450499,2.888504141,2.735675535,4.505984764,4.330940772,5.950111735,4.380002261,4.09513797,red
0.539775023,1.323072094,2.930066671,2.232712959,5.337152146,5.825631239,3.57165635,3.494895377,red
4.963704161,6.370977012,2.273324546,2.363658298,4.834869141,5.809376246,3.883610952,3.399628809,red
4.536177801,5.534194395,4.081038388,5.758246005,4.361238459,5.689061941,4.474416311,3.143138696,red
4.774565812,5.41049543,4.57939792,3.342424302,4.061616387,5.361573683,3.547102698,4.485854571,red
2.291082344,2.980501596,4.745540025,1.285986737,4.631880379,5.720538582,5.933138314,3.266345979,red
2.021773407,3.042082616,5.579838906,3.342907039,5.027842851,5.622213655,3.866012469,4.462825857,red
0.693522638,1.44042284,4.314388467,3.989280462,5.103771694,5.381375258,5.235951342,4.195346697,red
1.8965977,2.868890283,4.471758584,1.705853027,5.520447444,5.139250287,2.870546192,3.714108745,red
0.686522569,1.579798564,2.027035861,3.996629855,5.711521988,5.05036116,5.565720314,4.570196957,red
3.209974815,3.953841808,4.242825174,2.48534696,4.738325491,5.886379346,3.648883174,5.468432472,red
2.952897483,3.591510505,2.874537144,2.104664415,4.728635493,5.183453007,5.783435187,3.462078385,red
2.06181769,2.959541284,5.075202278,4.898164468,5.680051859,5.051515248,3.506656682,5.58330096,red
2.067709934,2.794462566,4.266782795,3.871843935,4.413792565,5.096489148,4.23072048,5.854404796,red
0.346892103,1.236893977,3.974808917,5.545608621,4.960277821,5.747494489,5.753829786,3.793431841,red
3.33678257,4.615194895,4.674519692,1.994712361,5.705857907,5.390259999,4.141311675,4.689024501,red
1.673096632,2.825859101,3.714188632,4.475439726,4.490788252,5.591133877,4.453575742,4.657191112,red
2.053264873,3.193059515,4.565145602,4.514874139,5.433354881,5.239542659,5.554772843,4.306576516,red
2.457605151,3.47320094,5.109919805,3.749982471,4.992008882,5.907765574,3.443513372,5.895076844,red
2.161464617,3.038896605,5.667389445,5.522883862,5.064732103,5.032318509,4.343595227,3.901657568,red
4.731559333,5.957206396,2.414877524,1.338686997,5.156024968,5.70850586,3.656605231,3.578730114,red
4.627649875,5.212802216,2.303950028,2.171623746,5.402642783,5.771061002,4.837446614,5.255390296,red
3.13660367,4.092303636,2.76965453,1.772056369,4.978971033,5.964645719,2.646728622,5.719516247,red
0.263407299,1.74042532,5.961172745,1.518610568,5.551360153,5.721749742,5.150768273,4.448036062,red
2.084526378,3.104776666,4.746906654,1.10642712,4.080996763,5.58157338,4.155898314,3.56169008,red
3.186000841,4.48068982,2.149756894,3.553075099,5.593230775,5.438304131,5.702101978,5.186021294,red
1.069743631,2.356305256,4.439824423,5.275979585,5.993020592,5.985993772,5.215753146,4.159373649,red
0.341331871,1.607215452,3.612602077,4.4657546,5.427549764,5.669009109,5.298348124,5.100233657,red
4.423947467,5.620724999,5.023844889,1.518748908,5.525375744,5.247046399,5.265855209,5.584180419,red
0.290945785,1.354357703,5.170350022,4.335721378,5.570740569,5.861947502,2.926388098,4.999033159,red
2.025487883,2.979304897,4.459466595,5.876890234,5.135762456,5.297404599,4.808514125,4.191187215,red
0.614767725,1.564863236,3.381371296,5.01321642,4.575362015,5.485867091,4.194302478,3.911568748,red
3.217610695,4.485714203,2.994313511,5.021625757,4.125407302,5.316952103,5.431476739,4.659026819,red
4.203263617,5.509456681,4.920647922,3.265306755,5.414649393,5.387101801,5.172965902,4.558528323,red
4.498723084,5.083609211,3.349825122,5.705765535,4.072588995,5.703378961,2.77120882,3.66991304,red
0.950411541,1.952277035,4.613864471,1.982661204,4.760361571,5.748691005,3.93570782,4.766406219,red
0.225631282,1.595925053,2.878006684,2.361724432,4.061677782,5.322344616,4.151158794,4.035502433,red
4.12539892,5.289246871,4.514930572,3.960409887,4.287515057,5.290036002,4.410283626,5.143775733,red
3.242803544,4.225664133,4.953545255,2.245981952,4.665736903,5.518432622,5.851843261,5.601562984,red
1.795194267,2.728897924,3.661498706,4.95731678,4.623584339,5.774452298,5.372413952,3.299282429,red
0.411502435,1.837618178,4.552946947,5.052261261,5.011604985,5.100555358,4.830462844,5.920583265,red
2.502947137,3.112691764,3.884020787,1.964679377,5.4050396,5.067049382,3.542955419,4.385690069,red
3.952997991,4.742551747,3.946667142,2.1089249,4.489236778,5.784008358,5.790553907,4.42867472,red
3.100834059,4.250820061,3.237677701,2.407111437,4.901389182,5.968290529,3.97854216,5.387618436,red
0.892782085,2.145625845,2.935198279,4.680529915,4.790893745,5.067715885,5.506080554,4.805144476,red
0.036223058,1.522633558,4.727251695,3.521849071,5.320880075,5.002908391,2.581471297,5.71619136,red
4.726767009,5.913694347,2.620599923,2.787482509,4.054175442,5.164611775,2.609640027,5.905275234,red
1.161089688,2.206537478,3.018954038,4.227850578,4.721535486,5.410417061,5.808716175,3.948001499,red
3.856812664,4.859267062,4.257990334,2.364060451,5.821222301,5.240426203,3.311427711,5.848706347,red
4.912666959,5.848073858,2.562610695,1.544471546,4.265453915,5.421915561,4.420557057,3.811091866,red
3.519179809,4.51893266,2.074708064,1.497388898,5.781695769,5.073294836,4.040707692,4.828775,red
0.173210849,1.308639444,2.404373369,2.456490119,5.083301965,5.38431431,3.902148671,4.401602415,red
3.77792194,4.638202084,4.780774608,3.631645559,5.174202273,5.399672353,4.3789051,4.138390214,red
1.188403226,2.306486607,5.710270375,4.435499431,4.281069562,5.712145495,2.771008508,4.784728246,red
0.409156513,0.816564406,5.657922048,1.043980292,5.884087597,5.908349882,4.670426054,5.148771269,red
4.153674185,4.995065776,2.582062756,3.136987271,5.342459846,5.95867898,5.770932298,4.849929185,red
4.490180742,5.341994546,4.685464558,5.843687922,4.84102375,5.240419927,3.275091097,3.401810076,red
4.031162028,4.809277242,3.635514655,5.612835688,4.069057231,5.323157527,5.441017569,4.81163153,red
4.202213282,5.25229679,2.538222907,1.33098199,4.423133784,5.916284752,3.947763038,5.004083071,red
0.513937324,1.441556432,4.925553964,3.872092575,4.55140213,5.476085689,4.824648034,5.874516742,red
